,TIPO DE CARTÃO,ENTIDADE VINCULADA,UNIDADE GESTORA,NOME PORTADOR,DATA TRANSAÇÃO,MES,ANO,VALOR
353,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,LUIS CARLOS MACHADO DA SILVA,01/05/2021,6,2021,255.73
354,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,LUIS CARLOS MACHADO DA SILVA,19/10/2021,11,2021,260.0
355,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,VALMIR MORAES DA SILVA,31/05/2021,7,2021,260.29
356,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,LUIS CARLOS MACHADO DA SILVA,12/05/2021,6,2021,260.51
357,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,WILTON CESAR MAIA SANTANA,20/07/2021,8,2021,261.0
358,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,RONALDO DA SILVA FERNANDES,04/11/2021,12,2021,261.78
359,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,VALMIR MORAES DA SILVA,13/08/2021,9,2021,261.93
360,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,LEANDRO AUGUSTO ANDERSON,28/05/2021,7,2021,263.53
361,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,VALMIR MORAES DA SILVA,15/07/2021,8,2021,264.27
362,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,VALMIR MORAES DA SILVA,23/06/2021,7,2021,268.13
363,Cartão de Pagamento do Governo Federal - CPGF,20116 - Fundo de Imprensa Nacional,110245 - FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.,WALDEVAN BATISTA DE LIMA,14/09/2021,10,2021,270.0
364,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,RONALDO DA SILVA FERNANDES,31/01/2021,3,2021,270.57
365,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,LEANDRO AUGUSTO ANDERSON,25/09/2021,10,2021,270.76
366,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,VALMIR MORAES DA SILVA,17/07/2021,8,2021,271.78
367,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,LUIS CARLOS MACHADO DA SILVA,24/09/2021,10,2021,272.73
368,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,LEANDRO AUGUSTO ANDERSON,09/01/2021,2,2021,273.34
369,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,LUIS CARLOS MACHADO DA SILVA,13/08/2021,9,2021,275.2
370,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,VALMIR MORAES DA SILVA,09/07/2021,8,2021,275.53
371,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,LEANDRO AUGUSTO ANDERSON,02/08/2021,9,2021,277.63
372,Cartão de Pagamento do Governo Federal - CPGF,60000 - Gabinete da Vice-Presidência da República,110101 - GABINETE DA VICE-PRESIDENCIA DA REPUBLICA,NILO DA LUZ GUTEMBERG,12/07/2021,8,2021,278.3
373,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,LEANDRO AUGUSTO ANDERSON,10/08/2021,9,2021,279.43
374,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,VALMIR MORAES DA SILVA,30/07/2021,9,2021,279.5
375,Cartão de Pagamento do Governo Federal - CPGF,20116 - Fundo de Imprensa Nacional,110245 - FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.,WALDEVAN BATISTA DE LIMA,15/09/2021,10,2021,280.0
376,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,VALMIR MORAES DA SILVA,09/11/2021,12,2021,281.83
377,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,LEANDRO AUGUSTO ANDERSON,05/08/2021,9,2021,286.45
378,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,LEANDRO AUGUSTO ANDERSON,30/09/2021,11,2021,287.81
379,Cartão de Pagamento do Governo Federal - CPGF,60000 - Gabinete da Vice-Presidência da República,110101 - GABINETE DA VICE-PRESIDENCIA DA REPUBLICA,NILO DA LUZ GUTEMBERG,24/06/2021,7,2021,288.05
380,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,LEANDRO AUGUSTO ANDERSON,24/11/2021,12,2021,289.97
381,Cartão de Pagamento do Governo Federal - CPGF,60000 - Gabinete da Vice-Presidência da República,110101 - GABINETE DA VICE-PRESIDENCIA DA REPUBLICA,NILO DA LUZ GUTEMBERG,17/11/2021,12,2021,291.6
382,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,LUIS CARLOS MACHADO DA SILVA,19/11/2021,12,2021,292.57
383,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,LEANDRO AUGUSTO ANDERSON,14/11/2021,12,2021,293.44
384,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,LEANDRO AUGUSTO ANDERSON,03/08/2021,9,2021,295.03
385,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,VALMIR MORAES DA SILVA,04/11/2021,12,2021,296.03
386,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,LEANDRO AUGUSTO ANDERSON,01/11/2021,12,2021,297.23
387,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,WILTON CESAR MAIA SANTANA,16/09/2021,10,2021,300.0
388,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,VALMIR MORAES DA SILVA,14/09/2021,10,2021,300.0
389,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,VALMIR MORAES DA SILVA,07/08/2021,9,2021,300.0
390,Cartão de Pagamento do Governo Federal - CPGF,60000 - Gabinete da Vice-Presidência da República,110101 - GABINETE DA VICE-PRESIDENCIA DA REPUBLICA,NILO DA LUZ GUTEMBERG,17/08/2021,9,2021,300.0
391,Cartão de Pagamento do Governo Federal - CPGF,60000 - Gabinete da Vice-Presidência da República,110101 - GABINETE DA VICE-PRESIDENCIA DA REPUBLICA,NILO DA LUZ GUTEMBERG,05/05/2021,6,2021,300.0
392,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,MARIA LUCIA DE JESUS SILVA,14/04/2021,5,2021,300.0
393,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,VALMIR MORAES DA SILVA,31/08/2021,10,2021,300.21
394,Cartão de Pagamento do Governo Federal - CPGF,60000 - Gabinete da Vice-Presidência da República,110101 - GABINETE DA VICE-PRESIDENCIA DA REPUBLICA,NILO DA LUZ GUTEMBERG,17/11/2021,12,2021,304.36
395,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,RONALDO DA SILVA FERNANDES,02/08/2021,9,2021,306.07
396,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,RONALDO DA SILVA FERNANDES,29/01/2021,3,2021,308.53
397,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,MARIA LUCIA DE JESUS SILVA,22/04/2021,5,2021,310.0
398,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,VALMIR MORAES DA SILVA,10/06/2021,7,2021,310.26
399,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,LUIS CARLOS MACHADO DA SILVA,08/03/2021,4,2021,311.29
400,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,LUIS CARLOS MACHADO DA SILVA,03/09/2021,10,2021,316.03
401,Cartão de Pagamento do Governo Federal - CPGF,60000 - Gabinete da Vice-Presidência da República,110101 - GABINETE DA VICE-PRESIDENCIA DA REPUBLICA,NILO DA LUZ GUTEMBERG,29/10/2021,12,2021,322.0
402,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,VALMIR MORAES DA SILVA,28/02/2021,4,2021,323.93
403,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,WILTON CESAR MAIA SANTANA,09/09/2021,10,2021,324.95
404,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,LUIS CARLOS MACHADO DA SILVA,15/09/2021,10,2021,325.4
405,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,MARIA LUCIA DE JESUS SILVA,12/04/2021,5,2021,329.0
406,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,LUIS CARLOS MACHADO DA SILVA,30/09/2021,11,2021,329.11
407,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110120 - AGENCIA BRASILEIRA DE INTELIGENCIA,Sigiloso,Sem informação,12,2021,340.0
408,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,RONALDO DA SILVA FERNANDES,25/04/2021,5,2021,342.43
409,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,MARIA LUCIA DE JESUS SILVA,12/04/2021,5,2021,345.0
410,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,RONALDO DA SILVA FERNANDES,15/07/2021,8,2021,358.37
411,Cartão de Pagamento do Governo Federal - CPGF,24208 - Instituto Nacional de Tecnologia da Informação,243001 - INSTITUTO NAC.DE TECNOLOGIA DA INFORMACAO ITI,JORGE LUIS RODRIGUES,08/06/2021,7,2021,360.0
412,Cartão de Pagamento do Governo Federal - CPGF,20116 - Fundo de Imprensa Nacional,110245 - FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.,WALDEVAN BATISTA DE LIMA,09/04/2021,5,2021,360.0
413,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,LUIS CARLOS MACHADO DA SILVA,01/08/2021,9,2021,371.03
414,Cartão de Pagamento do Governo Federal - CPGF,60000 - Gabinete da Vice-Presidência da República,110101 - GABINETE DA VICE-PRESIDENCIA DA REPUBLICA,NILO DA LUZ GUTEMBERG,14/06/2021,7,2021,382.67
415,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,LUIS CARLOS MACHADO DA SILVA,12/11/2021,12,2021,384.89
416,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,WILTON CESAR MAIA SANTANA,02/06/2021,7,2021,386.0
417,Cartão de Pagamento do Governo Federal - CPGF,60000 - Gabinete da Vice-Presidência da República,110101 - GABINETE DA VICE-PRESIDENCIA DA REPUBLICA,NILO DA LUZ GUTEMBERG,16/06/2021,7,2021,390.0
418,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,RONALDO DA SILVA FERNANDES,14/12/2020,1,2021,397.99
419,Cartão de Pagamento do Governo Federal - CPGF,24208 - Instituto Nacional de Tecnologia da Informação,243001 - INSTITUTO NAC.DE TECNOLOGIA DA INFORMACAO ITI,RONEY CARVALHO DOS SANTOS,01/10/2021,11,2021,403.44
420,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,RONALDO DA SILVA FERNANDES,02/06/2021,7,2021,408.21
421,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,MARIA LUCIA DE JESUS SILVA,12/03/2021,4,2021,417.81
422,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,RONALDO DA SILVA FERNANDES,07/01/2021,2,2021,420.82
423,Cartão de Pagamento do Governo Federal - CPGF,60000 - Gabinete da Vice-Presidência da República,110101 - GABINETE DA VICE-PRESIDENCIA DA REPUBLICA,NILO DA LUZ GUTEMBERG,05/05/2021,6,2021,430.0
424,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,MARIA LUCIA DE JESUS SILVA,25/02/2021,4,2021,432.0
425,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,VALMIR MORAES DA SILVA,28/10/2021,12,2021,451.17
426,Cartão de Pagamento do Governo Federal - CPGF,20116 - Fundo de Imprensa Nacional,110245 - FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.,WALDEVAN BATISTA DE LIMA,14/09/2021,10,2021,454.96
427,Cartão de Pagamento do Governo Federal - CPGF,24208 - Instituto Nacional de Tecnologia da Informação,243001 - INSTITUTO NAC.DE TECNOLOGIA DA INFORMACAO ITI,JORGE LUIS RODRIGUES,23/04/2021,5,2021,455.0
428,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,VALMIR MORAES DA SILVA,18/10/2021,11,2021,461.47
429,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,VALMIR MORAES DA SILVA,06/05/2021,6,2021,466.26
430,Cartão de Pagamento do Governo Federal - CPGF,20116 - Fundo de Imprensa Nacional,110245 - FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.,WALDEVAN BATISTA DE LIMA,12/08/2021,9,2021,468.0
431,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,VALMIR MORAES DA SILVA,24/08/2021,9,2021,500.0
432,Cartão de Pagamento do Governo Federal - CPGF,20116 - Fundo de Imprensa Nacional,110245 - FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.,WALDEVAN BATISTA DE LIMA,25/03/2021,4,2021,500.0
433,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,MARIA LUCIA DE JESUS SILVA,09/02/2021,3,2021,500.0
434,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,VALMIR MORAES DA SILVA,22/10/2021,11,2021,501.75
435,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,LUIS CARLOS MACHADO DA SILVA,23/11/2021,12,2021,522.7
436,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110120 - AGENCIA BRASILEIRA DE INTELIGENCIA,Sigiloso,Sem informação,6,2021,530.0
437,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,VALMIR MORAES DA SILVA,08/10/2021,11,2021,536.0
438,Cartão de Pagamento do Governo Federal - CPGF,60000 - Gabinete da Vice-Presidência da República,110101 - GABINETE DA VICE-PRESIDENCIA DA REPUBLICA,NILO DA LUZ GUTEMBERG,23/02/2021,3,2021,565.0
439,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,MARIA LUCIA DE JESUS SILVA,17/12/2020,1,2021,569.94
440,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,MARIA LUCIA DE JESUS SILVA,11/12/2020,1,2021,600.0
441,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,VALMIR MORAES DA SILVA,01/09/2021,10,2021,600.0
442,Cartão de Pagamento do Governo Federal - CPGF,60000 - Gabinete da Vice-Presidência da República,110101 - GABINETE DA VICE-PRESIDENCIA DA REPUBLICA,NILO DA LUZ GUTEMBERG,11/03/2021,4,2021,660.0
443,Cartão de Pagamento do Governo Federal - CPGF,20116 - Fundo de Imprensa Nacional,110245 - FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.,WALDEVAN BATISTA DE LIMA,10/09/2021,10,2021,700.0
444,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,WILTON CESAR MAIA SANTANA,14/06/2021,7,2021,700.0
445,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,VALMIR MORAES DA SILVA,14/09/2021,10,2021,720.0
446,Cartão de Pagamento do Governo Federal - CPGF,20116 - Fundo de Imprensa Nacional,110245 - FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.,WALDEVAN BATISTA DE LIMA,04/10/2021,11,2021,720.0
447,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110120 - AGENCIA BRASILEIRA DE INTELIGENCIA,Sigiloso,Sem informação,10,2021,777.99
448,Cartão de Pagamento do Governo Federal - CPGF,20116 - Fundo de Imprensa Nacional,110245 - FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.,WALDEVAN BATISTA DE LIMA,13/09/2021,10,2021,795.0
449,Cartão de Pagamento do Governo Federal - CPGF,20116 - Fundo de Imprensa Nacional,110245 - FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.,WALDEVAN BATISTA DE LIMA,18/03/2021,4,2021,800.0
450,Cartão de Pagamento do Governo Federal - CPGF,60000 - Gabinete da Vice-Presidência da República,110101 - GABINETE DA VICE-PRESIDENCIA DA REPUBLICA,NILO DA LUZ GUTEMBERG,10/08/2021,9,2021,800.0
451,Cartão de Pagamento do Governo Federal - CPGF,20116 - Fundo de Imprensa Nacional,110245 - FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.,WALDEVAN BATISTA DE LIMA,30/09/2021,11,2021,800.0
452,Cartão de Pagamento do Governo Federal - CPGF,20116 - Fundo de Imprensa Nacional,110245 - FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.,WALDEVAN BATISTA DE LIMA,08/09/2021,10,2021,800.0
453,Cartão de Pagamento do Governo Federal - CPGF,20116 - Fundo de Imprensa Nacional,110245 - FUNDO DE IMPRENSA NACIONAL/EXEC.ORC.FINANC.,WALDEVAN BATISTA DE LIMA,09/09/2021,10,2021,800.0
454,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,MARIA LUCIA DE JESUS SILVA,12/04/2021,5,2021,805.0
455,Cartão de Pagamento do Governo Federal - CPGF,60000 - Gabinete da Vice-Presidência da República,110101 - GABINETE DA VICE-PRESIDENCIA DA REPUBLICA,NILO DA LUZ GUTEMBERG,22/10/2021,11,2021,848.5
456,Cartão de Pagamento do Governo Federal - CPGF,24208 - Instituto Nacional de Tecnologia da Informação,243001 - INSTITUTO NAC.DE TECNOLOGIA DA INFORMACAO ITI,RONEY CARVALHO DOS SANTOS,20/08/2021,9,2021,850.0
457,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,CARLOS AUGUSTO PISSUTTI,18/09/2021,10,2021,861.71
458,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,WILTON CESAR MAIA SANTANA,15/07/2021,8,2021,922.4
459,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110120 - AGENCIA BRASILEIRA DE INTELIGENCIA,Sigiloso,Sem informação,7,2021,923.9
460,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110001 - SECRETARIA ESPECIAL DE ADMINISTRACAO/PR,MARIA LUCIA DE JESUS SILVA,18/01/2021,2,2021,928.92
461,Cartão de Pagamento do Governo Federal - CPGF,20101 - Presidência da República,110120 - AGENCIA BRASILEIRA DE INTELIGENCIA,Sigiloso,Sem informação,5,2021,939.0
